FIPS,State_Name,County_Name,Tract_Name,Total_Population,Prison_Population,Percent_In_Prison,Prison_Name,Student_Population,Percent_Student,Universities,Nearby_Universities,Military_Population,Percent_In_Military,Military_Institutions,Native_American_Population,Percent_Native_American,Native_American_Reservations
4019000501,Arizona,Census Tract 5.01,Pima County,5138,0,0.00%,,2363,45.90%,,University Of Arizona,0,0.00%,,0,0.00%,
4019000502,Arizona,Census Tract 5.02,Pima County,5876,0,0.00%,,4325,73.60%,University Of Arizona,University Of Arizona,0,0.00%,,0,0.00%,
4019001200,Arizona,Census Tract 12,Pima County,3575,0,0.00%,,0,0.00%,,,0,0.00%,,580,16.20%,
4019001500,Arizona,Census Tract 15,Pima County,5292,0,0.00%,,1044,19.70%,,University Of Arizona,0,0.00%,,0,0.00%,
4019003601,Arizona,Census Tract 36.01,Pima County,4566,0,0.00%,,0,0.00%,,,716,15.60%,Davis-Monthan Air Force Base,0,0.00%,
4019004510,Arizona,Census Tract 45.10,Pima County,4195,0,0.00%,,825,19.60%,,,0,0.00%,,0,0.00%,
4019940800,Arizona,Census Tract 9408,Pima County,3997,0,0.00%,,0,0.00%,,,0,0.00%,,3894,97.40%,Tohono O'odham Nation
4019940900,Arizona,Census Tract 9409,Pima County,2210,0,0.00%,,0,0.00%,,,0,0.00%,,1378,62.30%,Pascua Yaqui Reservation; San Xavier Reservation
4019941000,Arizona,Census Tract 9410,Pima County,3759,0,0.00%,,0,0.00%,,,0,0.00%,,2927,77.80%,Pascua Yaqui Reservation; San Xavier Reservation
4019941100,Arizona,Census Tract 9411,Pima County,2421,0,0.00%,,0,0.00%,,,0,0.00%,,2350,97.00%,Tohono O'odham Nation
4019980100,Arizona,Census Tract 9801,Pima County,1918,1918,100.00%,Fci Tucson,0,0.00%,,,0,0.00%,,0,0.00%,
4019980200,Arizona,Census Tract 9802,Pima County,4855,4775,98.30%,,0,0.00%,,,0,0.00%,,0,0.00%,
4019980400,Arizona,Census Tract 9804,Pima County,1646,1622,98.50%,Pima Reentry Center,0,0.00%,,,0,0.00%,,0,0.00%,
4021000804,Arizona,Census Tract 8.04,Pinal County,1963,403,20.50%,Ice Florence Spc,0,0.00%,,,0,0.00%,,0,0.00%,
4021000807,Arizona,Census Tract 8.07,Pinal County,3069,2840,92.50%,,0,0.00%,,,0,0.00%,,0,0.00%,
4021000808,Arizona,Census Tract 8.08,Pinal County,6168,5578,90.40%,,0,0.00%,,,0,0.00%,,0,0.00%,
4021000903,Arizona,Census Tract 9.03,Pinal County,6544,6499,99.30%,Central Arizona Florence Correctional Complex,0,0.00%,,,0,0.00%,,0,0.00%,
4021002005,Arizona,Census Tract 20.05,Pinal County,6407,5985,93.40%,Eloy Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
4021941200,Arizona,Census Tract 9412,Pinal County,7117,0,0.00%,,0,0.00%,,,0,0.00%,,6657,93.50%,Gila River Reservation
4021941300,Arizona,Census Tract 9413,Pinal County,3381,0,0.00%,,0,0.00%,,,0,0.00%,,3169,93.70%,Gila River Reservation
4021941401,Arizona,Census Tract 9414.01,Pinal County,4806,0,0.00%,,0,0.00%,,,0,0.00%,,905,18.80%,Gila River Reservation; Maricopa (Ak-Chin) Reservation
4021941402,Arizona,Census Tract 9414.02,Pinal County,2377,0,0.00%,,0,0.00%,,,0,0.00%,,680,28.60%,Maricopa (Ak-Chin) Reservation; Tohono O'odham Nation
4025000301,Arizona,Census Tract 3.01,Yavapai County,5195,0,0.00%,,1309,25.10%,Embry-Riddle Aeronautical University-Prescott,Embry-Riddle Aeronautical University-Prescott,0,0.00%,,0,0.00%,
4027000100,Arizona,Census Tract 1,Yuma County,2093,395,18.80%,Yuma County Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
4027011501,Arizona,Census Tract 115.01,Yuma County,2007,0,0.00%,,0,0.00%,,,0,0.00%,,423,21.00%,Cocopah Reservation
4027011801,Arizona,Census Tract 118.01,Yuma County,9640,4706,48.80%,Aspc-Yuma,0,0.00%,,,0,0.00%,,0,0.00%,
4027980005,Arizona,Census Tract 9800.05,Yuma County,503,503,100.00%,Aspc-Yuma,0,0.00%,,,0,0.00%,,0,0.00%,
4027980006,Arizona,Census Tract 9800.06,Yuma County,2449,0,0.00%,,0,0.00%,,,770,31.40%,Marine Corps Air Station Yuma,0,0.00%,
5017080100,Arkansas,Census Tract 801,Chicot County,3331,632,18.90%,Dermott Juvenile Treatment Center,0,0.00%,,,0,0.00%,,0,0.00%,
5019953601,Arkansas,Census Tract 9536.01,Clark County,4915,0,0.00%,,1210,24.60%,Henderson State University,Henderson State University; Ouachita Baptist University,0,0.00%,,0,0.00%,
5019953602,Arkansas,Census Tract 9536.02,Clark County,4129,0,0.00%,,1344,32.50%,Ouachita Baptist University,Henderson State University; Ouachita Baptist University,0,0.00%,,0,0.00%,
5027950401,Arkansas,Census Tract 9504.01,Columbia County,4604,0,0.00%,,1701,36.90%,Southern Arkansas University Main Campus,Southern Arkansas University Main Campus,0,0.00%,,0,0.00%,
5031000602,Arkansas,Census Tract 6.02,Craighead County,6117,0,0.00%,,2517,41.10%,Arkansas State University,Arkansas State University,0,0.00%,,0,0.00%,
5045030701,Arkansas,Census Tract 307.01,Faulkner County,3541,0,0.00%,,854,24.10%,Hendrix College,Hendrix College,0,0.00%,,0,0.00%,
5045030800,Arkansas,Census Tract 308,Faulkner County,6249,0,0.00%,,2080,33.20%,University Of Central Arkansas,University Of Central Arkansas,0,0.00%,,0,0.00%,
5059020500,Arkansas,Census Tract 205,Hot Spring County,5701,2071,36.30%,Ouachita River Unit,0,0.00%,,,0,0.00%,,0,0.00%,
5065960300,Arkansas,Census Tract 9603,Izard County,3080,809,26.20%,North Central Unit,0,0.00%,,,0,0.00%,,0,0.00%,
5067480402,Arkansas,Census Tract 4804.02,Jackson County,2941,2142,72.80%,Jackson County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
5069000102,Arkansas,Census Tract 1.02,Jefferson County,1645,1602,97.30%,Maximum Security Unit,0,0.00%,,,0,0.00%,,0,0.00%,
5069000502,Arkansas,Census Tract 5.02,Jefferson County,2906,0,0.00%,,1209,41.60%,University Of Arkansas At Pine Bluff,University Of Arkansas At Pine Bluff,0,0.00%,,0,0.00%,
5069001000,Arkansas,Census Tract 10,Jefferson County,1289,281,21.70%,Jefferson County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
5069002103,Arkansas,Census Tract 21.03,Jefferson County,5144,2052,39.80%,Barbara Ester Unit,0,0.00%,,,0,0.00%,,0,0.00%,
5075470100,Arkansas,Census Tract 4701,Lawrence County,1584,0,0.00%,,342,21.50%,,,0,0.00%,,0,0.00%,
5077470100,Arkansas,Census Tract 4701,Lee County,2396,1543,64.30%,East Arkansas Regional Unit,0,0.00%,,,0,0.00%,,0,0.00%,
5079960600,Arkansas,Census Tract 9606,Lincoln County,4908,3584,73.00%,Cummins Unit,0,0.00%,,,0,0.00%,,0,0.00%,
5091020400,Arkansas,Census Tract 204,Miller County,2771,635,22.90%,Bi-State Detention Facility / Justice Center,0,0.00%,,,0,0.00%,,0,0.00%,
5115951400,Arkansas,Census Tract 9514,Pope County,4515,0,0.00%,,2099,46.40%,Arkansas Tech University,Arkansas Tech University,0,0.00%,,0,0.00%,
5119001200,Arkansas,Census Tract 12,Pulaski County,2359,1018,43.10%,Pulaski County Juvenile Detention Facility / Court,0,0.00%,,,0,0.00%,,0,0.00%,
5119004005,Arkansas,Census Tract 40.05,Pulaski County,3268,1362,41.60%,Wrightsville Unit,0,0.00%,,,0,0.00%,,0,0.00%,
5119004500,Arkansas,Census Tract 45,Pulaski County,2441,0,0.00%,,773,31.60%,Philander Smith College,Philander Smith College,0,0.00%,,0,0.00%,
5119980200,Arkansas,Census Tract 9802,Pulaski County,565,161,28.40%,Central Arkansas Community Correction Center,115,20.30%,University Of Arkansas For Medical Sciences,University Of Arkansas For Medical Sciences,0,0.00%,,0,0.00%,
5119980300,Arkansas,Census Tract 9803,Pulaski County,3136,0,0.00%,,0,0.00%,,,741,23.60%,Little Rock AFB,0,0.00%,
5123960600,Arkansas,Census Tract 9606,St. Francis County,6679,3232,48.30%,Fci Forrest City Low Camp,0,0.00%,,,0,0.00%,,0,0.00%,
5143010704,Arkansas,Census Tract 107.04,Washington County,4333,0,0.00%,,933,21.50%,,University Of Arkansas,0,0.00%,,0,0.00%,
5143011301,Arkansas,Census Tract 113.01,Washington County,6520,0,0.00%,,4765,73.00%,University Of Arkansas,University Of Arkansas,0,0.00%,,0,0.00%,
5145070801,Arkansas,Census Tract 708.01,White County,2747,0,0.00%,,1656,60.20%,Harding University,Harding University,0,0.00%,,0,0.00%,
6001420401,California,Census Tract 4204.01,Alameda County,1597,0,0.00%,,598,37.40%,,,0,0.00%,,0,0.00%,
6001420402,California,Census Tract 4204.02,Alameda County,2155,0,0.00%,,625,29.00%,,,0,0.00%,,0,0.00%,
6001422500,California,Census Tract 4225,Alameda County,5065,0,0.00%,,1918,37.80%,,University Of California-Berkeley,0,0.00%,,0,0.00%,
6001422700,California,Census Tract 4227,Alameda County,4868,0,0.00%,,2340,48.00%,,University Of California-Berkeley,0,0.00%,,0,0.00%,
6001422800,California,Census Tract 4228,Alameda County,11245,0,0.00%,,7364,65.40%,,,0,0.00%,,0,0.00%,
6001423700,California,Census Tract 4237,Alameda County,4234,0,0.00%,,1021,24.10%,,,0,0.00%,,0,0.00%,
6001435102,California,Census Tract 4351.02,Alameda County,5870,0,0.00%,,1259,21.40%,California State University-East Bay,California State University-East Bay,0,0.00%,,0,0.00%,
6001450102,California,Census Tract 4501.02,Alameda County,8660,3158,36.40%,Santa Rita Jail,0,0.00%,,,0,0.00%,,0,0.00%,
6001982100,California,Census Tract 9821,Alameda County,1044,0,0.00%,,852,81.60%,University Of California-Berkeley,University Of California-Berkeley,0,0.00%,,0,0.00%,
6003010000,California,Census Tract 100,Alpine County,1204,0,0.00%,,0,0.00%,,,0,0.00%,,236,19.60%,Woodfords Community
6005000301,California,Census Tract 3.01,Amador County,5726,3974,69.40%,Preston Youth Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
6007000603,California,Census Tract 6.03,Butte County,3450,0,0.00%,,1129,32.70%,,California State University-Chico,0,0.00%,,0,0.00%,
6013316000,California,Census Tract 3160,Contra Costa County,1605,574,35.70%,Martinez Detention Facility,0,0.00%,,,0,0.00%,,0,0.00%,
6013352101,California,Census Tract 3521.01,Contra Costa County,3344,0,0.00%,,895,26.70%,Saint Mary'S College Of California,Saint Mary'S College Of California,0,0.00%,,0,0.00%,
6013980000,California,Census Tract 9800,Contra Costa County,491,477,97.10%,West County Detention Facility,0,0.00%,,,0,0.00%,,0,0.00%,
6015000201,California,Census Tract 2.01,Del Norte County,6138,2662,43.30%,,0,0.00%,,,0,0.00%,,0,0.00%,
6015000203,California,Census Tract 2.03,Del Norte County,1205,0,0.00%,,0,0.00%,,,0,0.00%,,473,39.20%,Yurok Reservation; Resighini Rancheria
6019000100,California,Census Tract 1,Fresno County,3840,2793,72.70%,Fresno County Jail North Annex,0,0.00%,,,0,0.00%,,0,0.00%,
6019005408,California,Census Tract 54.08,Fresno County,1908,0,0.00%,,1160,60.70%,California State University-Fresno,California State University-Fresno,0,0.00%,,0,0.00%,
6019007903,California,Census Tract 79.03,Fresno County,7077,3172,44.80%,Pleasant Valley State Prison(Pvsp),0,0.00%,,,0,0.00%,,0,0.00%,
6019008304,California,Census Tract 83.04,Fresno County,4387,793,18.00%,Fci Mendota,0,0.00%,,,0,0.00%,,0,0.00%,
6023001002,California,Census Tract 10.02,Humboldt County,3285,0,0.00%,,1150,35.00%,Humboldt State University,Humboldt State University,0,0.00%,,0,0.00%,
6023010102,California,Census Tract 101.02,Humboldt County,2914,0,0.00%,,0,0.00%,,,0,0.00%,,741,25.40%,Yurok Reservation; Karuk Tribe; Hoopa Reservation
6023940000,California,Census Tract 9400,Humboldt County,3173,0,0.00%,,0,0.00%,,,0,0.00%,,2681,84.40%,Hoopa Reservation
6025010101,California,Census Tract 101.01,Imperial County,3499,3044,86.90%,,0,0.00%,,,0,0.00%,,0,0.00%,
6025012301,California,Census Tract 123.01,Imperial County,4493,3384,75.30%,Centinela State Prison (Cen),0,0.00%,,,0,0.00%,,0,0.00%,
6025940000,California,Census Tract 9400,Imperial County,2698,0,0.00%,,0,0.00%,,,0,0.00%,,1385,51.30%,Cocopah Reservation; Fort Yuma (Quechan) Reservation
6027000400,California,Census Tract 4,Inyo County,5792,0,0.00%,,0,0.00%,,,0,0.00%,,1468,25.30%,Bishop Colony
6027000500,California,Census Tract 5,Inyo County,2606,0,0.00%,,0,0.00%,,,0,0.00%,,530,20.30%,Big Pine Reservation; Fort Independence Reservation
6029003304,California,Census Tract 33.04,Kern County,3732,1508,40.40%,Ci Taft,0,0.00%,,,0,0.00%,,0,0.00%,
6029003900,California,Census Tract 39,Kern County,3702,1378,37.20%,Kern County - Lerdo Justice Facility,0,0.00%,,,0,0.00%,,0,0.00%,
6029004302,California,Census Tract 43.02,Kern County,4356,4342,99.60%,,0,0.00%,,,0,0.00%,,0,0.00%,
6029004601,California,Census Tract 46.01,Kern County,4971,4949,99.50%,,0,0.00%,,,0,0.00%,,0,0.00%,
6029004603,California,Census Tract 46.03,Kern County,2483,2483,100.00%,,0,0.00%,,,0,0.00%,,0,0.00%,
6029006002,California,Census Tract 60.02,Kern County,3660,3639,99.40%,,0,0.00%,,,0,0.00%,,0,0.00%,
6029006500,California,Census Tract 65,Kern County,4350,2065,47.40%,California City Correctional Center (Cac),0,0.00%,,,0,0.00%,,0,0.00%,
6031001601,California,Census Tract 16.01,Kings County,4283,0,0.00%,,0,0.00%,,,0,0.00%,,803,18.70%,Santa Rosa Rancheria
6031980000,California,Census Tract 9800,Kings County,6656,0,0.00%,,0,0.00%,,,1132,17.00%,NAS Lemoore CA,0,0.00%,
6031980100,California,Census Tract 9801,Kings County,8811,8811,100.00%,"California State Prison, Corcoran (Cor)",0,0.00%,,,0,0.00%,,0,0.00%,
6031981800,California,Census Tract 9818,Kings County,4288,4288,100.00%,Avenal State Prison,0,0.00%,,,0,0.00%,,0,0.00%,
6035040400,California,Census Tract 404,Lassen County,8786,7460,84.90%,Antelope Conservation Camp #25,0,0.00%,,,0,0.00%,,0,0.00%,
6035040600,California,Census Tract 406,Lassen County,3293,1029,31.20%,Herlong Fci Camp,0,0.00%,,,0,0.00%,,0,0.00%,
6037115103,California,Census Tract 1151.03,Los Angeles County,2345,0,0.00%,,2108,89.80%,California State University-Northridge,California State University-Northridge,0,0.00%,,0,0.00%,
6037181600,California,Census Tract 1816,Los Angeles County,4247,0,0.00%,,1513,35.60%,Occidental College,Occidental College,0,0.00%,,0,0.00%,
6037201700,California,Census Tract 2017,Los Angeles County,5055,0,0.00%,,1009,19.90%,California State University-Los Angeles,California State University-Los Angeles,0,0.00%,,0,0.00%,
6037203300,California,Census Tract 2033,Los Angeles County,2280,0,0.00%,,439,19.20%,,,0,0.00%,,0,0.00%,
6037206020,California,Census Tract 2060.20,Los Angeles County,5577,4985,89.30%,Inmate Reception Center,0,0.00%,,,0,0.00%,,0,0.00%,
6037207400,California,Census Tract 2074,Los Angeles County,2002,621,31.00%,Mdc Los Angeles,0,0.00%,,,0,0.00%,,0,0.00%,
6037221900,California,Census Tract 2219,Los Angeles County,4917,0,0.00%,,2045,41.50%,,University Of Southern California,0,0.00%,,0,0.00%,
6037222700,California,Census Tract 2227,Los Angeles County,4704,0,0.00%,,3907,83.00%,University Of Southern California,University Of Southern California,0,0.00%,,0,0.00%,
6037224701,California,Census Tract 2247.01,Los Angeles County,2077,0,0.00%,,811,39.00%,,,0,0.00%,,0,0.00%,
6037265301,California,Census Tract 2653.01,Los Angeles County,13527,0,0.00%,,13375,98.80%,University Of California-Los Angeles,University Of California-Los Angeles,0,0.00%,,0,0.00%,
6037265304,California,Census Tract 2653.04,Los Angeles County,3855,0,0.00%,,1526,39.50%,,University Of California-Los Angeles,0,0.00%,,0,0.00%,
6037265306,California,Census Tract 2653.06,Los Angeles County,2081,0,0.00%,,604,29.00%,,University Of California-Los Angeles,0,0.00%,,0,0.00%,
6037265307,California,Census Tract 2653.07,Los Angeles County,3190,0,0.00%,,2325,72.80%,,,0,0.00%,,0,0.00%,
6037271600,California,Census Tract 2716,Los Angeles County,4826,0,0.00%,,1475,30.50%,,,0,0.00%,,0,0.00%,
6037271702,California,Census Tract 2717.02,Los Angeles County,4527,0,0.00%,,1201,26.50%,,,0,0.00%,,0,0.00%,
6037276500,California,Census Tract 2765,Los Angeles County,4982,0,0.00%,,3057,61.30%,Loyola Marymount University,Otis College Of Art And Design; Loyola Marymount University,0,0.00%,,0,0.00%,
6037401901,California,Census Tract 4019.01,Los Angeles County,5428,0,0.00%,,5033,92.70%,Pomona College; Harvey Mudd College; Scripps College; Pitzer College; Claremont Mckenna College,Pomona College; Harvey Mudd College; Scripps College; Pitzer College; Claremont Mckenna College,0,0.00%,,0,0.00%,
6037402403,California,Census Tract 4024.03,Los Angeles County,5272,0,0.00%,,1075,20.30%,,California State Polytechnic University-Pomona,0,0.00%,,0,0.00%,
6037402404,California,Census Tract 4024.04,Los Angeles County,2303,0,0.00%,,2248,97.60%,California State Polytechnic University-Pomona,California State Polytechnic University-Pomona,0,0.00%,,0,0.00%,
6037404203,California,Census Tract 4042.03,Los Angeles County,3899,0,0.00%,,998,25.50%,,Azusa Pacific University,0,0.00%,,0,0.00%,
6037504001,California,Census Tract 5040.01,Los Angeles County,5053,0,0.00%,,1482,29.30%,Biola University,Biola University,0,0.00%,,0,0.00%,
6037540501,California,Census Tract 5405.01,Los Angeles County,6411,1571,24.50%,Century Regional Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
6037578100,California,Census Tract 5781,Los Angeles County,2094,0,0.00%,,1958,93.50%,California State University-Long Beach,California State University-Long Beach,0,0.00%,,0,0.00%,
6037599100,California,Census Tract 5991,Los Angeles County,553,0,0.00%,,0,0.00%,,,160,28.90%,San Clemente IS NALF,0,0.00%,
6037800410,California,Census Tract 8004.10,Los Angeles County,3847,0,0.00%,,2371,61.60%,Pepperdine University,Pepperdine University,0,0.00%,,0,0.00%,
6037901003,California,Census Tract 9010.03,Los Angeles County,3278,3213,98.00%,Mira Loma Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
6037920200,California,Census Tract 9202,Los Angeles County,5584,5584,100.00%,North County Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
6037980002,California,Census Tract 9800.02,Los Angeles County,9,0,0.00%,,0,0.00%,,,0,0.00%,,2,22.20%,
6037980013,California,Census Tract 9800.13,Los Angeles County,62,25,40.30%,,0,0.00%,,,0,0.00%,,0,0.00%,
6037980031,California,Census Tract 9800.31,Los Angeles County,1748,1556,89.00%,Fci Terminal Island,0,0.00%,,,0,0.00%,,0,0.00%,
6039000201,California,Census Tract 2.01,Madera County,7359,5798,78.70%,Central California Women'S Facility (Ccfw),0,0.00%,,,0,0.00%,,0,0.00%,
6041112204,California,Census Tract 1122.04,Marin County,5043,0,0.00%,,0,0.00%,,,0,0.00%,,796,15.70%,
6041122000,California,Census Tract 1220,Marin County,3669,3482,94.90%,San Quentin State Prison (Sq),0,0.00%,,,0,0.00%,,0,0.00%,
6045010100,California,Census Tract 101,Mendocino County,3100,0,0.00%,,0,0.00%,,,0,0.00%,,1026,33.00%,Round Valley Reservation; Paskenta Band of Nomlaki Indians of California
6047000503,California,Census Tract 5.03,Merced County,2903,1101,37.90%,Usp Atwater Camp,0,0.00%,,,0,0.00%,,0,0.00%,
6047001801,California,Census Tract 18.01,Merced County,5397,0,0.00%,,2186,40.50%,,University Of California-Merced,0,0.00%,,0,0.00%,
6053010608,California,Census Tract 106.08,Monterey County,3563,733,20.50%,Monterey County Jail / Rehabilitation Facility,0,0.00%,,,0,0.00%,,0,0.00%,
6053010900,California,Census Tract 109,Monterey County,5979,5912,98.80%,Gabilan Conservation Camp #38,0,0.00%,,,0,0.00%,,0,0.00%,
6053012601,California,Census Tract 126.01,Monterey County,3866,0,0.00%,,0,0.00%,,,3580,92.60%,Presidio of Monterey,0,0.00%,
6053014104,California,Census Tract 141.04,Monterey County,2523,0,0.00%,,2311,91.50%,California State University-Monterey Bay,California State University-Monterey Bay,0,0.00%,,0,0.00%,
6059011504,California,Census Tract 115.04,Orange County,7850,0,0.00%,,1909,24.30%,California State University-Fullerton; Hope International University,Marshall B Ketchum University; California State University-Fullerton; Hope International University,0,0.00%,,0,0.00%,
6059062614,California,Census Tract 626.14,Orange County,25232,0,0.00%,,15919,63.00%,University Of California-Irvine,University Of California-Irvine,0,0.00%,,0,0.00%,
6059062628,California,Census Tract 626.28,Orange County,3495,0,0.00%,,725,20.70%,Concordia University-Irvine,Concordia University-Irvine,0,0.00%,,0,0.00%,
6059075100,California,Census Tract 751,Orange County,9883,2769,28.00%,Santa Ana City Jail,0,0.00%,,,0,0.00%,,0,0.00%,
6059076102,California,Census Tract 761.02,Orange County,8150,2475,30.30%,Theo Lacy Facility,0,0.00%,,,0,0.00%,,0,0.00%,
6059076205,California,Census Tract 762.05,Orange County,7297,0,0.00%,,2264,31.00%,,Chapman University,0,0.00%,,0,0.00%,
6059099502,California,Census Tract 995.02,Orange County,647,0,0.00%,,0,0.00%,,,83,12.80%,NAVWPNSTA Seal Beach,0,0.00%,
6065031501,California,Census Tract 315.01,Riverside County,5954,0,0.00%,,1171,19.60%,California Baptist University,California Baptist University,0,0.00%,,0,0.00%,
6065042213,California,Census Tract 422.13,Riverside County,5520,0,0.00%,,1292,23.40%,,,0,0.00%,,0,0.00%,
6065043813,California,Census Tract 438.13,Riverside County,4764,0,0.00%,,0,0.00%,,,0,0.00%,,949,19.90%,Morongo Reservation; Soboba Reservation
6065044300,California,Census Tract 443,Riverside County,5085,930,18.20%,Larry D Smith Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
6065046501,California,Census Tract 465.01,Riverside County,3455,0,0.00%,,3226,93.30%,University Of California-Riverside,University Of California-Riverside,0,0.00%,,0,0.00%,
6065046502,California,Census Tract 465.02,Riverside County,4364,0,0.00%,,1121,25.60%,,University Of California-Riverside,0,0.00%,,0,0.00%,
6065046601,California,Census Tract 466.01,Riverside County,4560,4010,87.90%,Norco Conservation Camp #0,0,0.00%,,,0,0.00%,,0,0.00%,
6065980004,California,Census Tract 9800.04,Riverside County,6,0,0.00%,,0,0.00%,,,0,0.00%,,2,33.30%,
6065981000,California,Census Tract 9810,Riverside County,5996,5985,99.80%,Chuckawalla Valley State Prison (Cvsp),0,0.00%,,,0,0.00%,,0,0.00%,
6067000700,California,Census Tract 7,Sacramento County,2676,1586,59.20%,Sacramento County Main Jail,0,0.00%,,,0,0.00%,,0,0.00%,
6067002000,California,Census Tract 20,Sacramento County,3882,1071,27.50%,,0,0.00%,,,0,0.00%,,0,0.00%,
6067005201,California,Census Tract 52.01,Sacramento County,4645,0,0.00%,,2879,61.90%,California State University-Sacramento,California State University-Sacramento,0,0.00%,,0,0.00%,
6067009653,California,Census Tract 96.53,Sacramento County,3282,1146,34.90%,Rio Cosumnes Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
6067988300,California,Census Tract 9883,Sacramento County,5667,5575,98.30%,"California State Prison, Sacramento (Sac)",0,0.00%,,,0,0.00%,,0,0.00%,
6071002207,California,Census Tract 22.07,San Bernardino County,5918,2674,45.10%,West Valley Juvenile Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
6071004510,California,Census Tract 45.10,San Bernardino County,5337,0,0.00%,,1135,21.20%,California State University-San Bernardino,California State University-San Bernardino,0,0.00%,,0,0.00%,
